Email,Phone,Address,Website
lekarenvretre@lekarenvretre.sk,+421 903 424 607,Nevädzová 6,
objednavky@oftalmedic.sk,+421 948 938 070,Vajanského 1,http://www.oftalmedic.sk
,,Osloboditeľov  318,
,+421 45 520 11 84,Kuzmányho nábrežie 28,
,+421 55 623 14 39,Biela 2,
kavulavet@gmail.com,+421 911 407 917,Na Hradbách 2,
,+421 34 621 46 64,Partizánska  397,
lekarenherba@mail.t-com.sk,+421 2 6453 2377,Saratovská 2/E,
drmax-rs2@drmax.sk,+421 47 563 17 27,Fábryho 3,http://www.drmax.sk
vet.ambulancia@mail.t-com.sk,+421 903 304 072,Petelenova 2,
info@mammacentrun.sk,+421 48 420 49 11,Tibora Andrašovana 46,http://www.mammacentrum.sk
benu26@benulekaren.sk,+421 2 2063 4152,Akademická 1 A,http://www.benulekaren.sk
,,ul. Vojtecha Spanyola 43,
,+421 41 511 07 21,ul. Vojtecha Spanyola 43,
,,Jesenského  85,
viktor.guban@minv.sk,+421 2 5094 4356,Cintorínska 16,http://www.nsmas.sk
,+421 55 460 47 52,ul. ČSA 35,
,,Sotinská  1591/29A,
,+421 55 676 16 66,Nerudova 14,
,+421 56 381 01 70,Kúpeľská 66,
,,ObZS,
nspsnv@nspsnv.sk,+421 53 419 95 23,Janskeho 1,http://www.nspsnv.sk
cipovova.k@gmail.com,+421 46 542 27 38,Hlinku 11,
,+421 52 712 54 06,Banícka 803/28,
,+421 2 5954 1111,Limbova 5,http://www.unb.sk
optika@vizus.sk,+421 2 5557 5886,Záhradnícka 63,http://www.vizus.sk
info@dermatology.sk,+421 2 5441 2368,Mudroňova 39 ,http://www.dermatology.sk
monikapaluskova@gmail.com,+421 917 351 031,Modranská cesta 1781,
,+421 51 457 25 84,Námestie sv. Martina 9,
ivanmartvon@servusplus.sk,+421 907 592 029,Dunajská 58,http://servusplus.sk/
zak@tiliami.sk,+421 56 688 83 75,Nám. Osloboditeľov č. 73,
ambulancia,+421 45 370 02 30,J. G. Tajovského  5,
,+421 948 509 404,Dojč  137,
centrumbea@gmail.com,+421 908 979 009,Horná 54,
kurz.pomoci@atlas.sk,+421 903 999 112,Krivá č.18,http://www.kurzprvejpomoci.szm.sk
,+421 55 674 12 46,Spišské námestie č. 4,
,+421 917 221 510,Janka Kráľa  3,
finclub.bb@finclub.sk,+421 48 415 60 31,Horná 15,http://facebook.com/FinclubBB
,+421 33 690 27 25,Vajanského 1,http://www.medirex.sk
drmax-ke3@drmax.sk,+421 55 326 01 03,Štúrova 2,http://www.drmax.sk
,+421 41 724 74 55,Vojtecha Spanyola 43 ,
actis@actis.sk,+421 33 730 13 70,Námestie sv. Michala 16,http://www.actis.sk
,+421 33 647 55 58,Vajanského 1,
,+421 41 562 24 33,V. Spanyola 8633/43P,http://www.bytzdravy.sk/
,+421 53 418 62 20,Banícka štvrť 1,
,+421 2 4827 9210,Ružinovská 10,
,+421 44 520 94 18,Pri železnici 1737,
,+421 2 6593 4266,Zdravotnícka 1,
,,"Masarykova 1342, 071 01 Michalovce ",
,,"Hviezdoslavova 1 ,  PK",
,+421 41 509 18 20,Sakalovej 161/16,
,,Duklinskych hrdinov,
,+421 2 5441 0612,Svoradova 13,
hnidkovadarina@gmail.com,+421 41 511 08 00,V. Spanyola 43,
reumacentrum@reumacentrum.sk,+421 38 530 09 52,Hrnčírikova 194/5,http://www.reumacentrum.sk
,+421 41 460 41 11,Palárikova 2311,
,+421 56 632 15 63,Nemocničná  8,https://www.nspkch.sk/
medicprovk@gmail.com,+421 56 643 21 69,Nám. Osloboditeľov 25,http://www.medicpro.sk
www.medicinskecentrumpedikury@gmail.com,+421 904 222 001,Párovská 14,http://medicinskecentrumpedikury.sk/
kryoboost@gmail.com,+421 918 500 282,Dvořákovo nábrežie 4,https://www.facebook.com/kryoboost1/
,+421 42 430 42 04,Nemocničná 986,
,,Vojtecha Spanyola 43,
info@optika-minichova.sk,+421 46 542 32 78,Kláštorná 1,http://www.optika-minichova.sk
,,Párovská  40,
,,Rybárska 293/9,
,+421 54 786 01 11,MUDr. Pribulu 412/4,
,,"Hviezdoslavova 1 ,  PK",
,,Špitálska 1,
daniela.komora@gmail.com,+421 908 924 577,Mládežnícka 3457/41,
jan.chochula@centrum.sk,+421 38 535 12 18,Pavlovova 17,
sv.vincent@stonline.sk,+421 46 542 70 64,Hviezdoslavova  3,
inga.novakova@centrum.sk,+421 903 450 832,Orešianska 1,http://www.trnava.utulok.sk/
kerteszova.helena@gmail.com,+421 31 783 36 46,Hodská 373/38,http://www.mudr-kerteszova-helena.eu
,+421 41 542 41 95,Holleho 150,
meditassnina@gmail.com,+421 918 994 873,Sládkovičova  300/4,
,+421 2 5557 3045,Dulovo nám. 10	,
sekretariat@nsphe.sk,+421 57 770 61 83,Nemocničná 7,
info.optikstudio@gmail.com,+421 917 909 724,Mánesova 36,http://www.opravaokuliarov.sk
oculus@mail.t-com.sk,+421 44 432 41 03,Mostová 26,
,,Mateja Korvina  675/4,
,,Eötvösa  17,
drabikduso@pobox.sk,+421 903 527 462,Zábranie 42/A,http://www.esthe.sk
,+421 2 5788 7231,nám. SNP 10,http://www.milosrdni.eu
natasa.ubarte@svetzdravia.com,,Špitálska 1,
,,Hviezdoslavova 23/3,
dmatatova@chello.sk,+421 904 443 746,Kraskova 22,
,+421 35 692 30 32,M. Kokošovej  16,https://www.poliklinikasurany.sk/
mmikulov@ousa.sk,+421 2 3224 9262,Heydukova 10,
,+421 2 4827 9407,Ružinovská 10,
optikalux@pobox.sk,+421 55 671 69 05,M. Koneva 1,
,,Veľkoblahovská cesta  ,
,,ObZS Veľký Grob,
zahradnikovci@yahoo.com,+421 2 6381 5863,Vyšehradská 16,
,+421 2 3261 123,Cintorínska 16,http://www.nsmas.sk
,+421 53 444 04 36,Šafárikovo námestie 3,
,+421 48 472 65 05,Námestie Ľudovíta Svobodu č.4,
profiset@mail.t-com.sk,+421 2 5441 0392,Kozia 26,
,+421 2 4823 4762,Ružinovská 6,
,+421 36 756 51 65,Jesenského 85,http://www.cutis.sk
,+421 2 6382 8557,Šášovská  16,
drmax-mt5@drmax.sk,+421 43 285 85 86,Pltníky 2,
,+421 38 749 93 39,Hurbanova 373/9,
,+421 53 416 61 04,Chrapčiakova 1,
,+421 33 641 24 44,Hollého č. 2,
,,Sládkovičova 38,
,+421 56 644 26 70,Kpt. Nálepku 1074,
,+421 57 762 46 47,Študentská 1438,
,,Postupimská 37,
,,Školská  1,
,+421 34 664 40 19,Kráľovská  1,
,+421 43 532 22 41,Medvedzie 234 ,
,+421 52 431 72 88,Obrancov mieru 3,https://lubovnianskanemocnica.sk/
info@vaszubar.sk,+421 51 772 26 81,Požiarnická 3,http://www.vaszubar.sk
,+421 2 2086 2089,"Ďumbierska 32,KRAMÁRE",
,,Koceľová  29,
kupele-lucky@kupele-lucky.sk,+421 44 437 51 11,Lúčky,http://www.kupele-lucky.sk
,+421 46 547 66 73,SNP  26,
,,Lehnice  113,
lekaren.althaea@gmail.com,+421 33 640 97 30,J. Holčeka 42,
lstudio@centrum.sk,+421 905 931 036,Vajanského 1,http://www.pricesky-parochne.sk
,+421 53 449 02 12,Hlavná ulica,
,+421 47 483 11 87,Nemocničná 1150,
ignatia@etelmail.sk,+421 46 544 11 39,Pravenec 271/B,
,,527,
simekova@centrum.sk,+421 33 595 34 39,Starohájska č.2,
romm28222@post.sk,+421 47 542 38 23,Daxnerova 906/III,
,+421 46 541 10 62,Hviezdoslavova 10719/1,
,+421 43 559 12 77,Lokca  Zdravotné stredisko,
,+421 55 636 62 49,Americká tr. 17,
,+421 42 430 43 28,Nemocničná 986,
blanka@aise.sk,+421 905 462 012,Dolná 38,
,+421 43 538 13 49,Matúšková 469/4 ,
,+421 42 460 54 35,Pod Lachovcom  1727/55,
,+421 34 772 55 99,Záhorácka 5478/15B,http://www.oftalens.sk
,+421 911 162 579,SNP 1079/76,
,+421 2 5954 1111,Limbova 5,http://www.unb.sk
lecivka@mail.t-com.sk,+421 34 651 69 21,Švermova 125,http://www.lekarenlecivka.sk
,+421 2 4821 1042,Ružinovská 12,
drszabo@netcomga.sk,+421 31 780 58 32,Slnečná 13,
,+421 2 5788 7216,Námestie SNP 10,
,+421 43 586 50 54,Samuela Nováka 1764/4,
alergo@centrum.sk,+421 948 036 096,"Sv. Jakuba 33 Bardejov , ul Hviezdoslavova   Stropkov",
,+421 48 413 66 06,Cesta k nemocnici č.1,
,346969365,Koreszkova 7,
,+421 46 542 44 01,A. Hlinku  I 442/11,
,+421 32 655 31 34,Štvrť SNP 15,
,,Nitrianska  6,
,+421 917 968 417,Pod Bánošom 22,
,+421 2 5954 2423,Limbova 5,http://www.unb.sk/nemocnica-akademika-ladislava-derera
,,Starohájska ulica  2,
imucska@gmail.com,+421 905 200 534,Ružinovská 10,
,+421 51 756 36 70,Jurkovičova  19,https://www.procare.sk/lekar/mudr-gertruda-turlikova/
,+421 62 215 62 13,Rastislavova  45,
,,Mäsiarska 27,
,+421 38 760 38 28,Hviezdoslavova 23/3,
ambulancia@medisil.sk,+421 33 551 10 09,Kalinčiakova  29,https://www.medisil.sk
,,Kúpeľná  1,
info@lekarnet.sk,+421 903 405 000,Dobšinského 12,http://www.lekarnet.sk
mozolakova@lekaren-prima.sk,+421 34 699 99 00,Nám.M.R.Štefánika 580/29 ,http://www.lekaren-prima.sk
,+421 52 712 56 65,Banícka 803/28,
,+421 46 546 56 51,Šumperská 1,
,+421 2 6593 4987,ZS Stupava,
,,Hodská  373/38,
,+421 55 622 63 23,Kováčska 32,
,,	Poliklinika Školská  35,
recepcia@klinikamd.sk,+421 2 3231 3020,Staré Grunty 56,http://klinikamd.sk/
,,Ružinovská 6,
,+421 34 664 44 44,Koreszkova 7,
enesticky@azet.sk,+421 905 471 804,Starohájska ulica  2,
,,ZS  259,
,,Rastislavova 43,
,,Hodžova 1,
petservisbb@gmail.com,+421 905 184 429,Sládkovičova 22,http://www.petservis.sk
gm.ambulancia@gmail.com,+421 915 850 907,Hlavné námestie 24/4,
,+421 43 492 34 53,Pod Bôrom 277/7,
oerel@stonline.sk,+421 949 287 963,Podzámska 41A,http://www.orlhlohovec.sk/
,+421 2 5729 0111,Roznavska 30,
,+421 33 644 81 98,J. Holčeka 42,
info@nuclinic.sk,+421 948 506 070,Kominárska 1A,http://www.nuclinic.sk
,+421 43 400 73 23,Mudroňova  16,
,,Kukorelliho 334/16,
dram7@azet.sk,+421 35 381 18 86,Obchodná  12,
,+421 56 672 62 43,M. R. Štefánika 3782/25/A,
ambulanciasova@centrum.sk,+421 47 562 17 78,Kirejevská 22,
niepel@naw.sk,7955292,Winterova 66,
bartlrichard@hotmail.com,+421 907 067 885,Hviezdoslavova 34,
,+421 45 545 90 73,J. G. Tajovského  5,
info@lukassimko.sk,+421 917 711 111,Jelačičova 8,https://lukassimko.sk
,+421 36 773 41 23,ObZS  162,
,,A. Hlinku  16,
,,SNP  19,
,,Tematínska 5,http://www.medissimo.sk
,+421 52 238 84 56,Sládkovičova 10,
,,Radlinského 47,
,+421 53 441 24 00,Námestie SNP 2,
zrkadlovyhaj@schneider-lekaren.sk,+421 902 954 957,Rovniankova 1,http://www.schneider-lekaren.sk
,,Americká trieda 17,
dermavita.dermavita@gmail.com,+421 2 6026 4321,Líščie údolie 57,
,+421 56 638 44 93,Z. Fábryho 20/1208,
,+421 48 282 04 59,Banisko 1,http://www.nspbr.sk
bartova.tanicka@gmail.com,+421 904 562 248,piehradka 20,http://www.harmoniazdravia.wbl.sk
,415071539,Bratislavská 1,http://www.krankas.sk/index.php?action=ambulancie&sub=14
,+421 55 235 25 35,Trieda SNP 1,http://www.dfnkosice.sk
,434243420,Prieložtek 1,
,+421 41 541 08 41,Sidónie Sakalovej 161/16,
,+421 48 441 36 50,Námestie L. Svobodu 1,
,,Nálepkova  42,
,,Krčméryho  2B,
kapralcikova@centrum.sk,+421 43 580 15 30,Nemocničná 1944,
,,Koceľova 29,
,,Námestie osloboditeľov 12/1002,
sipok@sipok.sk,+421 38 740 18 06,Malinovského ulica 1489,http://www.sipok.sk
,+421 2 5954 2470,Limbova 5,
,,ObZS 188,
beza@stonline.sk,+421 48 414 80 00,Cesta k nemocnici 23,
ivana.kleinova@mail.t-com.sk,+421 51 771 34 38,Levočská 18,
,+421 2 4425 9255,Vajnorská 62,
,+421 56 638 44 92,Z. Fábryho 20,
unireha@gmail.com,+421 905 704 355,L. Štúra  2,http://www.unireha.sk/
dr.omarsamman@gmail.com,+421 918 080 112,Senecká 23,
,+421 38 542 11 21,Školská 569,
zuzig@gmx.at,+421 35 642 62 28,J.Murgaša 35,http://www.galovicova.sk
,+421 43 420 39 94,Kollárova  2,http://www.unm.sk
peter.turcani@sm.unb.sk,+421 2 5729 0111,Mickiewiczova 13,
,,Námestie L. Svobodu 1,
,+421 43 428 94 48,Československej armády 3,
,,Hornádská 1,
,+421 53 441 21 11,Nám. M. Pajdušáka 59/32,
,,SNP  19,
,+421 34 282 97 00,Duklianskych hrdinov 34,http://www.nemocnicna.sk
imelo@stonline.sk,+421 43 430 39 08,Riadok 1,
emed@iol.sk,+421 51 452 12 57,Trieda SNP 1,http://www.alergoimun.sk/sabinov/
,+421 2 4463 7937,Tehelná  26,
,+421 45 522 47 41,Mládežnícka 12,
,+421 46 543 04 46,J. Kráľa 573/15,
,+421 56 666 03 65,ul. SNP 1079/76,
vk.pz@uvzsr.sk,+421 47 491 17 17,Banícka 5,
,,Parková  5,
,+421 55 623 46 24,Mojmírova 8,
objednavka@psychologds.sk,+421 905 758 681,Veľkoblahovská cesta  67/23,www.psychologds.sk
,+421 2 5729 0307,Mickiewiczova 13,
,,Košická 3	,
,+421 46 511 33 24,Nábrežná  1888-2/5,
,+421 42 430 44 08,Nemocničná  986,
,Klapka 726,Ružinovská 6,
,+421 31 270 29 97,Školská  41,
,+421 39 007 59 5,Hlinická 2/B	 ,
,,"17. novembra 1300 , PK  NsP",
,+421 58 793 11 33,Ochtinská 447,
,+421 32 777 80 06,Lubina  45,
danielaogur@hotmail.com,+421 55 622 31 02,Rastislavova 45,http://www.algmed.sk
stefanakova@atlas.sk,+421 2 4342 2730,Ľanová 10,http://www.stefanakova.tym.sk
,,ObZS,
,,Čajkovského  2,
,+421 45 532 29 54,J. Kozáčeka  9282,
mudr.kelbelova@gmail.com,+421 2 6531 6022,Hany Meličkovej 2982,https://www.pediatrickaambulancia.sk/
willpur@post.sk,+421 903 174 531,E. F. Scherera 40,http://www.liecbapijavicou.wbl.sk
,,Konopná  586,
,,"Avelane clinic , Krčméryho  2B",
zilina@gyn-fiv.sk,+421 905 408 619,Predmestská 8600,http://www.gyn-fiv.sk
bicom@bicom.sk,+421 915 804 955,Andreja Kmea 6,
,+421 910 294 324,Gen. Miloša Vesela  83/12,
,62410974,Šustekova 2,
mudr.stanova@zoznam.sk,+421 940 898 498,Okružná 719,
chiramb2017@gmail.com,+421 52 773 42 48,Levočská 5112/26B,
,+421 58 734 49 84,Špitálska 1,
,+421 2 3904 9201,Jelačičova 7,http://www.procare.sk
,+421 2 6867 3515,Antolská 11,
,+421 43 381 11 94,SNP 519,
,+421 41 569 33 33,Oslobodenia  166,
,+421 46 543 39 36,Hviezdoslavova 1,
jasanlieky@gmail.com,+421 53 454 17 00,Mariánske námestie 22,
,+421 907 277 074,Mlynská 1,
,,Sotinská 1588,
kostalova@dfnsp.sk,+421 2 5937 1567,Limbová 1,http://dfnsp.sk
centrum.ba@alphamedical.sk,+421 910 230 103,Šustekova 2,https://www.alphamedical.sk/kontakt/ambulancie
info@lilident.sk,+421 951 566 022,Nemocničná 986,http://www.lilident.sk
,+421 901 788 881,Krajinská 91	 ,http://www.lekarensvkriza.sk
optikrad@stoline.sk,+421 37 772 13 89,Kmeťkova č.2,
,+421 2 2086 8777,Radlinského 27,http://www.falckstarostlivost.sk/
,,Nábrežná  3,
,,Starohájska ulica  9/C,
,,Škultétyho  7,
strbava.beata@gmail.com,+421 901 733 772,Piaristická 6,www.gyntn.sk
cievne@fnnitra.sk,+421 37 654 59 49,Špitálska 6,http://www.fnnitra.sk
,+421 45 532 39 62,Hviezdoslavova 34,
info@tndental.sk,+421 41 562 23 58,Jánošíkova 15A,http://www.tndental.sk
,+421 961 606 071,Okružná 19,http://www.nspmvsr.sk
,+421 44 552 43 00,Považská 12,
,+421 34 651 20 81,Sotinská 1591/29A,http://www.orlfon.sk
,+421 55 677 05 61,Mudroňova 29,
hribik@slovobuv.sk,+421 54 472 35 40,Štefanikova 3693,http://www.slovobuv.sk
petkovac@hotmail.com,+421 52 452 51 00,Starý trh č. 2,
,,Spišské námestie č. 4,
,+421 38 381 22 20,17. novembra 1300,
,+421 2 3241 0188,Palisády 33,http://www.biogenidec.com
,,Pribinova  4727,
,+421 56 644 21 50,Nad Laborcom 1774/24,
dfric@nemocnicasaca.sk,+421 55 723 42 13,Lúčna 57,http://www.nemocnicasaca.sk
,+421 48 282 01 11,Banisko 1,http://www.nspbr.sk/
,+421 56 644 31 23,Námestie osloboditeľov 25,
,+421 33 551 38 01,Ulica Andreja Žarnova  7,
gyn.sestricka@gmail.com,+421 903 536 343,Tbiliská 6,http://www.profemina.sk
nemcsicsova@thalion.sk,+421 2 5710 8511,Tomášikova 50/C,http://www.thalion.sk
,+421 58 794 14 36,"Nová 814, 049 25 Dobšiná",
info@fokusoptika.sk,+421 55 622 07 72,Mlynská 26,https://fokusoptika.sk/
,+421 32 777 72 44,1. mája 232 ,
info@javorkasro.sk,+421 44 432 25 52,Dončova 17,http://www.javorkasro.sk
,+421 48 441 21 41,L. Svobodu 1,
,+421 2 5273 3220,Košická 49,
,+421 2 4342 1802,Drieňová 38,http://www.legeartis.sk
optikalinea@optikalinea.eu,+421 907 752 408,Björnsonova 2,http://www.optikalinea.eu
densmate@slovanet.sk,+421 36 631 38 44,29. augusta 57,http://www.densmate.sk
,,Poštová ul.5,
,+421 41 433 31 41,Palárikova 2311,
,+421 47 433 29 45,Ulica Kpt. Nálepku  159,
riaditel@hospiclubietova.sk,+421 48 419 53 02,Ľubietová  448,http://www.hospiclubietova.sk
bultmanova@gmail.com,+421 907 817 585,Podzámska 12,http://www.psychologhc.sk
,+421 55 611 66 12,Mäsiarska 27,
,,Pod Krásnou hôrkou 1,
balocko.rastislav@nsprevuca.sk,+421 58 483 33 33,Litovelská 25,
e-mail:ivan.demmer@gmail.com,+421 33 558 30 94,Podzámska ul.41/A,
,,Hálkova 3,
,+421 56 644 36 76,Námestie osloboditeľov 25,
,+421 41 552 30 80,Nám. Slovenskej Republiky 11,
tjankovsky@pobox.sk,+421 905 743 225,Legionárska 10,http://www.gyneka.sk
optivita.zborovjan@gmail.com,+421 54 472 65 13,Partizánska 4/A,http://www.optivita.sk/
,,K dolnej stanici 18,
infoprsnik@probios.sk,+421 2 5556 4568,Ružová dolina 21,http://www.probios.sk
danica.maličková@nsmas.sk,+421 2 3261 2024,Satinského 1,http://www.nsmas.sk/amb-vse-zv/57-diabetologicka-ambulancia/64-diabetologicka-ambulancia-mudr-danica-malickova.html
pavolbrnusak@nsp-bardejov.sk,+421 54 478 82 75,ul. Sv. Jakuba 21,
,,Lesenice 109,
,+421 55 611 66 48,Mäsiarska 27,
pinia@inmail.sk,+421 45 679 09 57,Štefánikovo nám. 28/30,
misanicova@centrum.sk,+421 918 875 961,Šustekova 2,http://klinickapsychologia.sk
kucharikova.dagmar@gmail.com,+421 2 5293 1816,Herlianska 45,
rehabilitacia@golemclub.sk,+421 917 508 646,Ivanská cesta 16,http://www.golemclub.sk
,,Pod Lachovcom  1727/55,
detska.ambulancia.malina@gmail.com,+421 948 900 801,Ludvíka Svobodu  11,
janasurova@janasurova.sk,+421 2 5778 6322,Mýtna  5,http://www.janasurova.sk
grebacova.zuzana@gmail.com,+421 34 696 92 16,Koreszkova 7,
r.stanova@atlas.sk,+421 944 279 275,Železničný riadok 2,http://www.masaze-Levoca.webnode.sk
info@anpemed.sk,+421 903 556 686,Škultétyho  6,http://anpemed.sk/
,+421 2 4445 3362,Teslova 33,
,+421 33 775 72 63,Kúpeľný Ostrov,
,+421 44 520 94 09,Pri železnici 1737,
,+421 41 430 84 53,Stred 41,
,,Jesenského  85,
info@dentum.sk,+421 56 644 29 23,Komenského 1,http://www.dentum.sk
,+421 42 432 54 98,Nemocničná 986,
,+421 55 625 80 06,Tatranská 25,
soth@compclub.sk,+421 37 653 68 11,Fatranská 12,
,+421 45 381 15 87,V.P.Tótha  2088,
obchod@silver-plus.sk,+421 2 6345 2422,Pečnianska 1/A,
,+421 42 442 10 47,Pod hájom 1288/116,
,+421 41 460 46 17,Paláriková 2311,
skenarimago@gmail.com,+421 914 332 233, Odborárska 3,http://www.skenar.sk
,+421 53 429 72 44,Zd. Nejedlého 2,
,+421 2 4425 8006,Ružinovská 12,
MVDr.Lorencovic@gmail.com,+421 903 550 872,Nižná brána 2258/27,
,,Sotinská  1588,
babuci@centrum.cz,+421 31 783 33 97,Hodská 373/ 38,
info@sk.motherlove.eu,+421 31 550 46 71,Nový rad 278,http://www.motherlove.eu
,+421 56 638 39 00,Hlavná 416/58,
,+421 33 557 92 65,Boleráz  404,
lstyle@lstyle.sk,+421 2 5564 2884,Dohnányho 12,http://www.lstyle.sk
retina@retina.sk,+421 55 729 01 86,Kováčska  53,http://www.retina.sk
stanoserafin@gmail.com,+421 52 452 26 68,Hlavné námestie 72,
samaritan@stonline.sk,+421 56 642 55 90,Prof. Hlaváča 21,
benedictus@benedictus.sk,+421 2 5296 5879,Cukrová 14	,
rtgdentalga@gmail.com,+421 31 550 16 13,Šafárikova 1525/45,
alergologia@probios.sk,+421 2 5556 4568,Ružová dolina 21,http://www.probios.sk
,+421 34 664 53 32,Pod Hájkom  37,
valeriana@slovanet.sk,+421 52 776 84 46,Na letisko 17,
ivana.svecova@mail.t-com.sk,+421 905 289 157,Š. Moyzesa 38/A,
,+421 2 5557 2285, Košická  52 ,
,,Ulica Andreja Žarnova  1,
,+421 38 762 15 06,Textilná  4,
,+421 37 741 27 91,Špitálska  17,
ingrid.kozlova@hekident.sk,+421 37 650 44 37,Hviezdoslavova  1,http://www.hekident.sk/
,,Stred č.41,
ekopik@hotmail.com,+421 905 443 803,Žilinská 801/28,
,,Nemocničná  1,
,,SNP  19,
,+421 905 970 033,Nám. 1. mája  6,
,+421 948 034 232,Kollárova 49,
e3slovakia@e3slovakia.sk,+421 905 219 016,Východná 2605,http://www.e3slovakia.sk
doktor@gepamed.sk,+421 917 808 266,Strečnianska 19,http://www.gepamed.sk
avetzvolen@avetzvolen.sk,+421 908 230 621,Okružná 135,http://www.avetzvolen.sk
adoskristal@gmail.com,+421 58 733 19 91,Komenského 26,
,+421 48 414 51 96,Horná 61/A,http://www.zubnaambulanciabb.sk
,+421 44 381 18 20,Dončova 1455/2,
halmova@asante.sk,+421 2 5778 6254,Mýtna 5,
,,251,
luba.fyzio@gmail.com,+421 944 158 238,Poliklinika Záporožská 12,http://www.fyziocare.sk
,+421 44 562 07 67,Jilemnického 22,
obvodnylekar@gmail.com,+421 948 578 999,MUDr. Pribulu 463/15,www.mudrhorkaj.sk
,,Ľ. Štúra 3 ,
,,Veľká Mača  898,
,,Dechtice  541,
,+421 35 381 18 86,Školská  662,
,,Rastislavova 45,
,+421 58 732 59 03,Janka Kráľa 12,
info@zdravotnydohlad.com,+421 903 689 661,Fatranská 3100/3,http://www.zdravotnydohlad.com
,+421 2 3224 9469,Heydukova 10,
,+421 33 730 03 71,Nám. A. Hlinku  27,
,6402110,Trieda SNP 1,
s.valeria57@gmail.com,+421 940 707 207,Žlezničná 375,
,+421 42 463 46 27,Námestie slobody 1401,
bratislava@smartdental.sk,+421 948 679 706,Námestie hraničiarov 35,
,,Košická 56	,
,,Tichá  7/3528,
amlomedsro@gmail.com,+421 55 622 71 80,Národná trieda 27,
,+421 905 451 595,Ulica Koniarekova  20,
,,Sv. Martina 273,
,+421 905 297 115,Murgašova 1,
,+421 33 779 24 10,Jána Zigmundíka  293/1,
,,Ulica Koniarekova,
,+421 03 377 92 73,Obvodné zdravotné stredisko Jána Zigmundíka  1,
,,Zámocká	14,
,346969140,Koreszkova 7,
,,,
,,Jesenského  85,
,+421 58 733 18 55,"Hviezdoslavova 3,048 01 Rožňava",
,+421 944 993 535,Hviezdoslavova 10,http://www.ocneholic.sk
,,Veľkoblahovská cesta  ,
,+421 2 5937 1189,Limbová 1,http://www.dfnsp.sk
info@folliclinic.sk,+421 905 947 853,Teplická 84,http://www.folliclinic.sk
,+421 03 876 96 13,47,
info@muranska.sk,+421 55 622 10 07,Masarykova 17/A,http://www.muranska.sk
,+421 37 656 43 24,Luk  2,
,+421 2 6593 6653,Hlavná 29,
oazisados@centrum.sk,+421 35 774 12 05,Kameničná,
,,Námestie Hrdinov  15,
milco.milev@Gmail.com,+421 35 641 08 66,Bitúnkova 13 A,
mikolajova.psych@gmail.com,+421 949 350 500,Hurbanova  2827/A,
,+421 38 748 82 01,Námestie SNP 6   ,
,+421 53 449 24 59,Spišský Hrušov 211,
,,Fedinova 9,
benu40@benulekaren.sk,+421 2 2063 4145,Sedlárska 12,
,,Záhradnícka  4/975,
rtgketerasa@schneider-rtg.sk,+421 902 954 970,Pražská 4,http://www.schneider-rtg.sk
,+421 2 6231 0368,Dolnozemská cesta 1/b,
,+421 04 176 37 21,Antona Bernoláka  51,
olga.adamekova@gmail.com,+421 2 3810 1592,Drieňová 38,
